TERR,LIB_TERR,periode,periode_milieu,periode_nb_annees,POPULATION_debut,POPULATION_fin,DECES,NAISSANCES,EVOL_DEMO_TOT,EVOL_DEMO_SN,EVOL_DEMO_SMA,TX_EVOL_DEMO_AN_TOT,TX_EVOL_DEMO_AN_SN,TX_EVOL_DEMO_AN_SMA,NIV_TERR
200066041,CC Sundgau,1990_1999,1994.5,9,39895,43144,3281,4452,3249,1171,2078,0.00873709815392232,0.00314901260025948,0.00558808555366284,EPCI
200066041,CC Sundgau,1999_2010,2004.5,11,43144,47563,3731,5596,4419,1865,2554,0.0089041160691925,0.00375790370424169,0.00514621236495082,EPCI
200066058,CA Saint-Louis Agglomération,2010_2015,2012.5,5,73554,77647,2565,4040,4093,1475,2618,0.010889480167936,0.0039242568403874,0.00696522332754861,EPCI
200066058,CA Saint-Louis Agglomération,1968_1975,1971.5,7,46558,54601,3515,4840,8043,1325,6718,0.0230258590837744,0.00379326908939464,0.0192325899943798,EPCI
200066058,CA Saint-Louis Agglomération,1975_1982,1978.5,7,54601,57851,3710,5248,3250,1538,1712,0.00829399790387164,0.00392497500804756,0.00436902289582408,EPCI
200066058,CA Saint-Louis Agglomération,1982_1990,1986,8,57851,61123,4099,6102,3272,2003,1269,0.00690088812808987,0.00422447399772739,0.00267641413036248,EPCI
200066058,CA Saint-Louis Agglomération,1990_1999,1994.5,9,61123,65923,4424,6969,4800,2545,2255,0.00843528563881768,0.00447245873974812,0.00396282689906956,EPCI
200066058,CA Saint-Louis Agglomération,1999_2010,2004.5,11,65923,73554,5251,8524,7631,3273,4358,0.0100072349939553,0.00429218714915681,0.00571504784479847,EPCI
200066108,CC Haute Saulx et Perthois-Val d'Ornois,2010_2015,2012.5,5,17536,17060,824,834,-476,10,-486,-0.00548875517694436,0.000115309982708915,-0.00560406515965328,EPCI
200066108,CC Haute Saulx et Perthois-Val d'Ornois,1968_1975,1971.5,7,18937,18418,1588,2052,-519,464,-983,-0.00396202082820263,0.00354215349573414,-0.00750417432393677,EPCI
200066108,CC Haute Saulx et Perthois-Val d'Ornois,1975_1982,1978.5,7,18418,18690,1595,1785,272,190,82,0.00209650519569671,0.00146447054111167,0.000632034654585037,EPCI
200066108,CC Haute Saulx et Perthois-Val d'Ornois,1982_1990,1986,8,18690,18667,1559,2025,-23,466,-489,-0.00015390845700447,0.00311831917235144,-0.00327222762935591,EPCI
200066108,CC Haute Saulx et Perthois-Val d'Ornois,1990_1999,1994.5,9,18667,17570,1609,1671,-1097,62,-1159,-0.006706781457127,0.000379052370411918,-0.00708583382753892,EPCI
200066108,CC Haute Saulx et Perthois-Val d'Ornois,1999_2010,2004.5,11,17570,17536,1848,2117,-34,269,-303,-0.000176074627352141,0.00139306102228605,-0.0015691356496382,EPCI
200066116,CC Argonne-Meuse,2010_2015,2012.5,5,7526,7322,516,348,-204,-168,-36,-0.00548095992283171,-0.00451373170115552,-0.000967228221676184,EPCI
200066116,CC Argonne-Meuse,1968_1975,1971.5,7,8856,8119,949,794,-737,-155,-582,-0.0123358816496251,-0.0025943848788221,-0.00974149677080297,EPCI
200066116,CC Argonne-Meuse,1975_1982,1978.5,7,8119,7766,906,647,-353,-259,-94,-0.0063301315589499,-0.00464448746109922,-0.00168564409785068,EPCI
200066116,CC Argonne-Meuse,1982_1990,1986,8,7766,7652,913,785,-114,-128,14,-0.00184681500103723,-0.00207361684326987,0.000226801842232642,EPCI
200066116,CC Argonne-Meuse,1990_1999,1994.5,9,7652,7507,987,766,-145,-221,76,-0.00212342378218966,-0.00323639073009596,0.0011129669479063,EPCI
200066116,CC Argonne-Meuse,1999_2010,2004.5,11,7507,7526,1091,966,19,-125,144,0.00022982400370708,-0.00151200002438868,0.00174182402809576,EPCI
200066124,CA Gaillac-Graulhet,2010_2015,2012.5,5,67149,72973,3628,4070,5824,442,5382,0.0167742294141295,0.00127304419660805,0.0155011852175215,EPCI
200066124,CA Gaillac-Graulhet,1968_1975,1971.5,7,54355,55826,4991,5246,1471,255,1216,0.00382201463086918,0.00066255182248242,0.00315946280838676,EPCI
200066124,CA Gaillac-Graulhet,1975_1982,1978.5,7,55826,55536,4728,4161,-290,-567,277,-0.00074375921214187,-0.00145417749408428,0.000710418281942407,EPCI
200066124,CA Gaillac-Graulhet,1982_1990,1986,8,55536,56808,5399,4709,1272,-690,1962,0.0028347229703598,-0.00153770349807254,0.00437242646843234,EPCI
200066124,CA Gaillac-Graulhet,1990_1999,1994.5,9,56808,58329,6050,5257,1521,-793,2314,0.00294011768199565,-0.00153288186839089,0.00447299955038654,EPCI
200066124,CA Gaillac-Graulhet,1999_2010,2004.5,11,58329,67149,7532,7823,8820,291,8529,0.0128836181533538,0.000425071755399769,0.012458546397954,EPCI
200066132,CC du Pays de Stenay et du Val Dunois,2010_2015,2012.5,5,10284,10132,677,573,-152,-104,-48,-0.0029736812778729,-0.00203462403222882,-0.000939057245644073,EPCI
200066132,CC du Pays de Stenay et du Val Dunois,1968_1975,1971.5,7,13367,12361,1180,1459,-1006,279,-1285,-0.0111152819385263,0.00308266765491932,-0.0141979495934456,EPCI
200066132,CC du Pays de Stenay et du Val Dunois,1975_1982,1978.5,7,12361,11685,1178,1074,-676,-104,-572,-0.00800215193391485,-0.00123110029752536,-0.00677105163638949,EPCI
200066132,CC du Pays de Stenay et du Val Dunois,1982_1990,1986,8,11685,10928,1178,1040,-757,-138,-619,-0.0083372588130558,-0.00151987016671295,-0.00681738864634286,EPCI
200066132,CC du Pays de Stenay et du Val Dunois,1990_1999,1994.5,9,10928,10368,1397,1078,-560,-319,-241,-0.00582785878651182,-0.0033197981301737,-0.00250806065633812,EPCI
200066132,CC du Pays de Stenay et du Val Dunois,1999_2010,2004.5,11,10368,10284,1655,1165,-84,-490,406,-0.000739258450662028,-0.00431234096219516,0.00357308251153314,EPCI
200066140,CC de l'Aire à l'Argonne,2010_2015,2012.5,5,6566,6596,300,381,30,81,-51,0.000912132863983395,0.00246275873275517,-0.00155062586877177,EPCI
200066140,CC de l'Aire à l'Argonne,1968_1975,1971.5,7,7682,6710,748,585,-972,-163,-809,-0.0191403070232693,-0.00320974284443714,-0.0159305641788322,EPCI
200066140,CC de l'Aire à l'Argonne,1975_1982,1978.5,7,6710,6448,663,511,-262,-152,-110,-0.00567369286123287,-0.00329160807216564,-0.00238208478906724,EPCI
200066140,CC de l'Aire à l'Argonne,1982_1990,1986,8,6448,6556,708,662,108,-46,154,0.00207848902953311,-0.000885282364430771,0.00296377139396389,EPCI
200066140,CC de l'Aire à l'Argonne,1990_1999,1994.5,9,6556,6428,698,646,-128,-52,-76,-0.00218840339119997,-0.000889038877674986,-0.00129936451352498,EPCI
200066140,CC de l'Aire à l'Argonne,1999_2010,2004.5,11,6428,6566,706,789,138,83,55,0.00193289939217634,0.00116254093877272,0.000770358453403612,EPCI
200066157,CC de Commercy - Void - Vaucouleurs,2010_2015,2012.5,5,23515,23037,1256,1397,-478,141,-619,-0.00409895553095874,0.00120910612942507,-0.0053080616603838,EPCI
200066157,CC de Commercy - Void - Vaucouleurs,1968_1975,1971.5,7,25246,23294,2190,2678,-1952,488,-2440,-0.0114301608623313,0.00285754021558282,-0.0142877010779141,EPCI
200066157,CC de Commercy - Void - Vaucouleurs,1975_1982,1978.5,7,23294,22845,2051,2310,-449,259,-708,-0.00277664392579169,0.00160167210864153,-0.00437831603443322,EPCI
200066157,CC de Commercy - Void - Vaucouleurs,1982_1990,1986,8,22845,22544,2035,2635,-301,600,-901,-0.0016565414005183,0.00330207588143182,-0.00495861728195012,EPCI
200066157,CC de Commercy - Void - Vaucouleurs,1990_1999,1994.5,9,22544,22414,2266,2388,-130,122,-252,-0.000642370427994643,0.00060283994011805,-0.00124521036811269,EPCI
200066157,CC de Commercy - Void - Vaucouleurs,1999_2010,2004.5,11,22414,23515,2725,3301,1101,576,525,0.00436885681946597,0.00228561446685958,0.00208324235260639,EPCI
200066165,CC Val de Meuse - Voie Sacrée,2010_2015,2012.5,5,8729,9055,345,550,326,205,121,0.00736020927869996,0.00462835246053218,0.00273185681816778,EPCI
200066165,CC Val de Meuse - Voie Sacrée,1968_1975,1971.5,7,8007,7671,645,817,-336,172,-508,-0.00610545323833334,0.00312541058628968,-0.00923086382462302,EPCI
200066165,CC Val de Meuse - Voie Sacrée,1975_1982,1978.5,7,7671,8225,623,781,554,158,396,0.0100113980156167,0.00285523625716144,0.00715616175845524,EPCI
200066165,CC Val de Meuse - Voie Sacrée,1982_1990,1986,8,8225,8445,636,893,220,257,-37,0.00330498114765643,0.00386081888612592,-0.00055583773846949,EPCI
200066165,CC Val de Meuse - Voie Sacrée,1990_1999,1994.5,9,8445,8387,729,904,-58,175,-233,-0.000765447146584886,0.00230953880435095,-0.00307498595093583,EPCI
200066165,CC Val de Meuse - Voie Sacrée,1999_2010,2004.5,11,8387,8729,878,1143,342,265,77,0.0036400569514905,0.00282051196533621,0.000819544986154294,EPCI
200066173,CC de Damvillers Spincourt,2010_2015,2012.5,5,8342,8385,338,468,43,130,-87,0.00102880876111699,0.00311035206849324,-0.00208154330737625,EPCI
200066173,CC de Damvillers Spincourt,1968_1975,1971.5,7,9396,8514,833,874,-882,41,-923,-0.0139830587875925,0.000650006134117114,-0.0146330649217097,EPCI
200066173,CC de Damvillers Spincourt,1975_1982,1978.5,7,8514,7897,816,666,-617,-150,-467,-0.0106894469844827,-0.00259873103350471,-0.008090715950978,EPCI
200066173,CC de Damvillers Spincourt,1982_1990,1986,8,7897,7190,733,690,-707,-43,-664,-0.011655513142863,-0.000708892595676247,-0.0109466205471867,EPCI
200066173,CC de Damvillers Spincourt,1990_1999,1994.5,9,7190,7138,682,669,-52,-13,-39,-0.000806180047106198,-0.000201545011776549,-0.000604635035329648,EPCI
200066173,CC de Damvillers Spincourt,1999_2010,2004.5,11,7138,8342,787,1089,1204,302,902,0.0142709045126195,0.00357957903887964,0.0106913254737398,EPCI
200066223,CC Arize Lèze,2010_2015,2012.5,5,10734,10683,737,498,-51,-239,188,-0.000952062658661545,-0.00446162696902175,0.00350956431036021,EPCI
200066223,CC Arize Lèze,1968_1975,1971.5,7,9863,9265,1002,681,-598,-321,-277,-0.00889541703656171,-0.00477496466343865,-0.00412045237312307,EPCI
200066223,CC Arize Lèze,1975_1982,1978.5,7,9265,8611,1024,525,-654,-499,-155,-0.0104031382564298,-0.00793756267577748,-0.00246557558065232,EPCI
200066223,CC Arize Lèze,1982_1990,1986,8,8611,8923,1067,575,312,-492,804,0.00445888100896719,-0.00703131236029441,0.0114901933692616,EPCI
200066223,CC Arize Lèze,1990_1999,1994.5,9,8923,9325,1317,699,402,-618,1020,0.0049083123390532,-0.00754561449138029,0.0124539268304335,EPCI
200066223,CC Arize Lèze,1999_2010,2004.5,11,9325,10734,1631,1060,1409,-571,1980,0.0128746563995699,-0.0052174796338924,0.0180921360334623,EPCI
200066231,CC des Portes d'Ariège Pyrénées,2010_2015,2012.5,5,37479,38899,1961,2334,1420,373,1047,0.00746528074616104,0.00196095050585779,0.00550433024030325,EPCI
200066231,CC des Portes d'Ariège Pyrénées,1968_1975,1971.5,7,28715,29335,2681,2640,620,-41,661,0.00305633367316238,-0.000202112388063964,0.00325844606122635,EPCI
200066231,CC des Portes d'Ariège Pyrénées,1975_1982,1978.5,7,29335,28949,2540,2065,-386,-475,89,-0.00189045102362462,-0.00232633221819092,0.000435881194566298,EPCI
200066231,CC des Portes d'Ariège Pyrénées,1982_1990,1986,8,28949,29602,3004,2496,653,-508,1161,0.00279217406538379,-0.00217216604167682,0.00496434010706061,EPCI
200066231,CC des Portes d'Ariège Pyrénées,1990_1999,1994.5,9,29602,30740,3386,2968,1138,-418,1556,0.00420021980035101,-0.00154278723773877,0.00574300703808979,EPCI
200066231,CC des Portes d'Ariège Pyrénées,1999_2010,2004.5,11,30740,37479,4117,4386,6739,269,6470,0.0181829731225756,0.000725807949246598,0.017457165173329,EPCI
200066280,CC du Pithiverais,2010_2015,2012.5,5,28116,29371,1179,1859,1255,680,575,0.00877204761324157,0.00475298197370858,0.00401906563953299,EPCI
200066280,CC du Pithiverais,1968_1975,1971.5,7,21508,23266,1775,2557,1758,782,976,0.0112872410812486,0.00502083192578861,0.00626640915545996,EPCI
200066280,CC du Pithiverais,1975_1982,1978.5,7,23266,24006,1820,2257,740,437,303,0.00448298029778904,0.00264738160828893,0.00183559868950011,EPCI
200066280,CC du Pithiverais,1982_1990,1986,8,24006,25443,1966,2543,1437,577,860,0.00729357662105357,0.00292859687567704,0.00436497974537653,EPCI
200066280,CC du Pithiverais,1990_1999,1994.5,9,25443,26636,2131,3014,1193,883,310,0.00510443102256541,0.00377804911393568,0.00132638190862974,EPCI
200066280,CC du Pithiverais,1999_2010,2004.5,11,26636,28116,2473,3936,1480,1463,17,0.00492802342173815,0.00487141774729926,5.66056744388836e-05,EPCI
200066322,CC Terres des Confluences,2010_2015,2012.5,5,38332,40683,1996,2406,2351,410,1941,0.0119761988426184,0.00208857572329797,0.00988762311932039,EPCI
200066322,CC Terres des Confluences,1968_1975,1971.5,7,33053,31977,2807,3344,-1076,537,-1613,-0.00471676088867579,0.00235399683756403,-0.00707075772623982,EPCI
200066322,CC Terres des Confluences,1975_1982,1978.5,7,31977,31743,2709,2613,-234,-96,-138,-0.00104868771159128,-0.000430230856037448,-0.000618456855553831,EPCI
200066322,CC Terres des Confluences,1982_1990,1986,8,31743,33615,2933,3017,1872,84,1788,0.00718823312070538,0.000322548922082934,0.00686568419862245,EPCI
200066322,CC Terres des Confluences,1990_1999,1994.5,9,33615,34285,3302,3501,670,199,471,0.00219524434110285,0.00065202033414846,0.00154322400695439,EPCI
200066322,CC Terres des Confluences,1999_2010,2004.5,11,34285,38332,4081,4786,4047,705,3342,0.0101949925589386,0.00177599944503379,0.00841899311390485,EPCI
200066330,CC Terres du Haut-Berry,2010_2015,2012.5,5,24187,24783,1089,1317,596,228,368,0.00488039763560977,0.00186699775321984,0.00301339988238992,EPCI
200066330,CC Terres du Haut-Berry,1968_1975,1971.5,7,17162,18048,1738,1631,886,-107,993,0.00721695156249447,-0.000871573157095833,0.0080885247195903,EPCI
200066330,CC Terres du Haut-Berry,1975_1982,1978.5,7,18048,20289,1704,1450,2241,-254,2495,0.0168611413966309,-0.00191107983701216,0.018772221233643,EPCI
200066330,CC Terres du Haut-Berry,1982_1990,1986,8,20289,22662,1963,2035,2373,72,2301,0.0139223564735893,0.000422422952422431,0.0134999335211669,EPCI
200066330,CC Terres du Haut-Berry,1990_1999,1994.5,9,22662,23098,1930,2084,436,154,282,0.00211963444845997,0.000748678222621183,0.00137095622583879,EPCI
200066330,CC Terres du Haut-Berry,1999_2010,2004.5,11,23098,24187,2301,2853,1089,552,537,0.00419689741438356,0.00212735295935696,0.0020695444550266,EPCI
200066348,CC Minervois Saint-Ponais Orb-Jaur,2010_2015,2012.5,5,14498,14695,977,590,197,-387,584,0.00270296463803588,-0.00530988484730906,0.00801284948534493,EPCI
200066348,CC Minervois Saint-Ponais Orb-Jaur,1968_1975,1971.5,7,15948,14248,1804,943,-1700,-861,-839,-0.0159734611652971,-0.00809008827254164,-0.00788337289275544,EPCI
200066348,CC Minervois Saint-Ponais Orb-Jaur,1975_1982,1978.5,7,14248,13803,1663,796,-445,-867,422,-0.00452268260738475,-0.00881160858562378,0.00428892597823903,EPCI
200066348,CC Minervois Saint-Ponais Orb-Jaur,1982_1990,1986,8,13803,13477,1725,1025,-326,-700,374,-0.00298322021071651,-0.00640568756902318,0.00342246735830667,EPCI
200066348,CC Minervois Saint-Ponais Orb-Jaur,1990_1999,1994.5,9,13477,13582,1695,1025,105,-670,775,0.000862689447618914,-0.0055047802848064,0.00636746973242532,EPCI
200066348,CC Minervois Saint-Ponais Orb-Jaur,1999_2010,2004.5,11,13582,14498,2146,1212,916,-934,1850,0.00595084746777186,-0.0060677855184486,0.0120186329862205,EPCI
200066355,CA du Bassin de Thau,2010_2015,2012.5,5,119534,124878,6508,6674,5344,166,5178,0.0087856514612894,0.000272907586559514,0.00851274387472989,EPCI
200066355,CA du Bassin de Thau,1968_1975,1971.5,7,71995,74209,6086,7342,2214,1256,958,0.00433634118672077,0.00246000204630591,0.00187633914041486,EPCI
200066355,CA du Bassin de Thau,1975_1982,1978.5,7,74209,81149,6361,6366,6940,5,6935,0.0128535535851988,9.26048529192997e-06,0.0128442930999069,EPCI
200066355,CA du Bassin de Thau,1982_1990,1986,8,81149,91381,7616,8022,10232,406,9826,0.0149545427728546,0.000593387838719601,0.014361154934135,EPCI
200066355,CA du Bassin de Thau,1990_1999,1994.5,9,91381,100231,9136,10128,8850,992,7858,0.0103240335926578,0.00115722500835215,0.00916680858430562,EPCI
200066355,CA du Bassin de Thau,1999_2010,2004.5,11,100231,119534,12640,14468,19303,1828,17475,0.0161400779068661,0.00152847031102685,0.0146116075958393,EPCI
200066363,CC de la Haute Ariège,2010_2015,2012.5,5,7575,7226,469,250,-349,-219,-130,-0.00938918744887085,-0.00589178238195621,-0.00349740506691464,EPCI
200066363,CC de la Haute Ariège,1968_1975,1971.5,7,9160,8290,1039,602,-870,-437,-433,-0.0141554572490874,-0.00711026990557608,-0.00704518734351132,EPCI
200066363,CC de la Haute Ariège,1975_1982,1978.5,7,8290,8129,948,476,-161,-472,311,-0.00279780089430071,-0.00820224858453375,0.00540444769023304,EPCI
200066363,CC de la Haute Ariège,1982_1990,1986,8,8129,7481,1064,671,-648,-393,-255,-0.0103302033569074,-0.00626507703590216,-0.00406512632100522,EPCI
200066363,CC de la Haute Ariège,1990_1999,1994.5,9,7481,7536,876,634,55,-242,297,0.000814227345903973,-0.00358260032197748,0.00439682766788145,EPCI
200066363,CC de la Haute Ariège,1999_2010,2004.5,11,7536,7575,1036,692,39,-344,383,0.000469365946955902,-0.00414004835263667,0.00460941429959258,EPCI
200066371,CC Causses et Vallée de la Dordogne,2010_2015,2012.5,5,46261,45518,2871,1886,-743,-985,242,-0.00323304669171121,-0.00428607132077461,0.00105302462906341,EPCI
200066371,CC Causses et Vallée de la Dordogne,1968_1975,1971.5,7,41097,40546,4226,3407,-551,-819,268,-0.00192642692333278,-0.00286341860292114,0.000936991679588358,EPCI
200066371,CC Causses et Vallée de la Dordogne,1975_1982,1978.5,7,40546,41353,4237,3040,807,-1197,2004,0.00281937243059405,-0.00418189442307444,0.00700126685366849,EPCI
200066371,CC Causses et Vallée de la Dordogne,1982_1990,1986,8,41353,41500,4741,3334,147,-1407,1554,0.000443655512021746,-0.00424641704363671,0.00469007255565845,EPCI
200066371,CC Causses et Vallée de la Dordogne,1990_1999,1994.5,9,41500,42737,5040,3485,1237,-1555,2792,0.00326884531963989,-0.00410917903964432,0.00737802435928422,EPCI
200066371,CC Causses et Vallée de la Dordogne,1999_2010,2004.5,11,42737,46261,6289,4300,3524,-1989,5513,0.00722911552554817,-0.00408022439850037,0.0113093399240485,EPCI
200066389,CA Saint-Lô Agglo,2010_2015,2012.5,5,74363,76336,3596,4377,1973,781,1192,0.00525096674677039,0.00207856311668914,0.00317240363008125,EPCI
200066389,CA Saint-Lô Agglo,1968_1975,1971.5,7,64476,68491,4047,8486,4015,4439,-424,0.0086672432428585,0.00958253866875439,-0.000915295425895891,EPCI
200066389,CA Saint-Lô Agglo,1975_1982,1978.5,7,68491,71129,4067,8222,2638,4155,-1517,0.00541356928189085,0.00852667944134059,-0.00311311015944974,EPCI
200066389,CA Saint-Lô Agglo,1982_1990,1986,8,71129,71267,4788,7907,138,3119,-2981,0.000242311515120441,0.00547659141783085,-0.0052342799027104,EPCI
200066389,CA Saint-Lô Agglo,1990_1999,1994.5,9,71267,70937,5369,7403,-330,2034,-2364,-0.000515559052362113,0.00317771852274103,-0.00369327757510314,EPCI
200066389,CA Saint-Lô Agglo,1999_2010,2004.5,11,70937,74363,6999,9208,3426,2209,1217,0.00429705571892258,0.00277063516727962,0.00152642055164296,EPCI
200066405,CC Roumois Seine,2010_2015,2012.5,5,48212,51272,1754,2985,3060,1231,1829,0.0123834156128904,0.00498169432008759,0.00740172129280277,EPCI
200066405,CC Roumois Seine,1968_1975,1971.5,7,25574,29930,1850,3081,4356,1231,3125,0.0227236377434887,0.00642167081318518,0.0163019669303036,EPCI
200066405,CC Roumois Seine,1975_1982,1978.5,7,29930,36693,1840,2820,6763,980,5783,0.029531171806565,0.00427924713447193,0.025251924672093,EPCI
200066405,CC Roumois Seine,1982_1990,1986,8,36693,40382,2233,3696,3689,1463,2226,0.0120467520685168,0.00477755442565467,0.00726919764286213,EPCI
200066405,CC Roumois Seine,1990_1999,1994.5,9,40382,42056,2592,3888,1674,1296,378,0.00452330187254546,0.00350191112713197,0.00102139074541349,EPCI
200066405,CC Roumois Seine,1999_2010,2004.5,11,42056,48212,3615,5908,6156,2293,3863,0.0124961496746057,0.00465459246326686,0.0078415572113388,EPCI
200066413,CC Intercom Bernay Terres de Normandie,2010_2015,2012.5,5,55031,55876,3056,3202,845,146,699,0.00305230623982822,0.00052738072309458,0.00252492551673364,EPCI
